"file","buffer","exact","max_absolute","mean_absolute","nonfinite_mismatch","changed_samples","worst_linear_index","attributes_identical"
"normal_shared-800-800-1-1-image.rds","image",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","r",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","g",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","b",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","a",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","amb",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","depth",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","linear_depth",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","normalx",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","normaly",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","normalz",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","positionx",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","positiony",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","positionz",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","uvx",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","uvy",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-buffers.rds","uvz",TRUE,0,0,0,0,1,TRUE
"shadow-800-800-1-1-image.rds","image",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","r",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","g",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","b",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","a",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","amb",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","depth",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","linear_depth",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","normalx",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","normaly",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","normalz",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","positionx",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","positiony",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","positionz",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","uvx",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","uvy",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-buffers.rds","uvz",TRUE,0,0,0,0,1,TRUE
"small-800-800-1-1-image.rds","image",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","r",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","g",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","b",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","a",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","amb",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","depth",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","linear_depth",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","normalx",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","normaly",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","normalz",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","positionx",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","positiony",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","positionz",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","uvx",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","uvy",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-buffers.rds","uvz",TRUE,0,0,0,0,1,TRUE
"tangent_overdraw-800-800-1-1-image.rds","image",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","r",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","g",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","b",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","a",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","amb",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","depth",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","linear_depth",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","normalx",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","normaly",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","normalz",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","positionx",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","positiony",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","positionz",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","uvx",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","uvy",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-buffers.rds","uvz",TRUE,0,0,0,0,1,TRUE
"tangent-800-800-1-1-image.rds","image",TRUE,0,0,0,0,1,TRUE
